Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2017-05-04,MICRO E CLOUD is a cloud service platform that provides smart hardware solutions.,MICRO E CLOUD,https://www.crunchbase.com/organization/micro-e-cloud,"Cloud Data Services, Hardware, Software","Shenzhen, Guangdong, China, Asia",Series A - MICRO E CLOUD,https://www.crunchbase.com/funding_round/micro-e-cloud-series-a--19c9cdfb,1,Taikechuang Keji,Early Stage Venture,Taikechuang Keji,Series A,2,10000000,CNY,1450200,,,,13000000,CNY,1912774,Yes,,http://www.wuxianbianli.com/,,Early Stage Venture,,"295,813"
2017-06-22,Chuangqi Technology is a mobile data monitoring service provider company.,Chuangqi Technology,https://www.crunchbase.com/organization/chuangqi-technology,"Big Data, Information Services, Mobile","Shanghai, Shanghai, China, Asia",Series A - Chuangqi Technology,https://www.crunchbase.com/funding_round/chuangqi-technology-series-a--dc0015db,1,Dream Chaser Capital,Early Stage Venture,Dream Chaser Capital,Series A,2,10000000,CNY,1463133,,,,13000000,CNY,1948396,Yes,,https://www.cqaso.com/,,Early Stage Venture,,"299,404"
2017-04-06,"SkyRover specializes in the research and development, production, sales, and service of high-performance general aviation aircraft.",SkyRover,https://www.crunchbase.com/organization/skyrover,"Aerospace, Manufacturing, Service Industry","Shenzhen, Guangdong, China, Asia",Series B - SkyRover,https://www.crunchbase.com/funding_round/skyrover-series-b--9b0485ec,1,"Sustech Asset Management Co., Ltd",Early Stage Venture,"Sustech Asset Management Co., Ltd",Series B,2,20000000,CNY,2899519,,,,23000000,CNY,3361796,Yes,,http://skyrover.trial.ly200.net,,Early Stage Venture,,"307,137"
2017-05-22,MUKR is a film and television cultural innovation industry.,MUKR,https://www.crunchbase.com/organization/mukr,"Film Production, Marketing, TV Production","Hangzhou, Zhejiang, China, Asia",Series B - MUKR,https://www.crunchbase.com/funding_round/mukr-series-b--ff0d4b7e,1,Huashan Touzi,Early Stage Venture,Huashan Touzi,Series B,3,20000000,CNY,2904823,,,,33000000,CNY,4927073,Yes,,http://www.mukr.com/,,Early Stage Venture,,"307,168"
2017-06-22,Yifake is the internet legal service platform for SMEs.,Yifake,https://www.crunchbase.com/organization/yifake,"Cloud Computing, Legal","Guangzhou, Guangdong, China, Asia",Series C - Yifake,https://www.crunchbase.com/funding_round/yifake-series-c--28920035,1,AngelCrunch,Late Stage Venture,AngelCrunch,Series C,4,30000000,CNY,4389398,,,,63000000,CNY,9446769,Yes,,http://www.yifake.com,,Late Stage Venture,,"307,182"
2017-06-09,"Camdora specializes in the development of 3D sports cameras, panorama cameras and VR cameras.",Camdora,https://www.crunchbase.com/organization/camdora,"3D Technology, Electronics, Virtual Reality","Shanghai, Shanghai, China, Asia",Series B - Camdora,https://www.crunchbase.com/funding_round/camdora-series-b--78e3cbf1,1,Hefei Gaoxin Development & Investment Group Company,Early Stage Venture,Hefei Gaoxin Development & Investment Group Company,Series B,3,20000000,USD,20000000,,,,21408235,USD,21408235,Yes,,http://www.camdora.me/,,Early Stage Venture,,"307,258"
2017-05-01,"Realmax is an augmented reality company headquartered in Shanghai, with offices in Shanghai, Hong Kong and New York. ",Realmax,https://www.crunchbase.com/organization/realmax-technology,"Augmented Reality, Information Technology","Shanghai, Shanghai, China, Asia",Series A - Realmax,https://www.crunchbase.com/funding_round/realmax-technology-series-a--d477ab9d,1,State Development & Investment Corporation,Early Stage Venture,State Development & Investment Corporation,Series A,1,30000000,USD,30000000,,,,30000000,USD,30000000,Yes,,http://www.realmax.com/,$1M to $10M,Early Stage Venture,,"307,360"
2017-05-31,Napai-Photo is a wedding photography and consulting company.,Napai-Photo,https://www.crunchbase.com/organization/napai-photo,"Consulting, Photography, Wedding","Haidian, Beijing, China, Asia",Angel Round - Napai-Photo,https://www.crunchbase.com/funding_round/napai-photo-angel--64578bb8,1,Plum Ventures,Seed,Plum Ventures,Angel,1,9000000,CNY,1321372,,,,9000000,CNY,1321372,Yes,,http://beijing.napai.cn,,Seed,,"301,271"
2017-04-06,V5 Smart is a developer of intelligent customer service systems.,V5 Smart,https://www.crunchbase.com/organization/v5-smart,"Customer Service, Robotics","Shenzhen, Guangdong, China, Asia",Series B - V5 Smart,https://www.crunchbase.com/funding_round/v5-smart-series-b--fb1eb16a,1,"Shenzhenshi Dahe Yungu Keji Co., Ltd",Early Stage Venture,"Shenzhenshi Dahe Yungu Keji Co., Ltd",Series B,2,20000000,CNY,2899519,,,,12899519,USD,12899519,Yes,,http://www.v5kf.com,$1M to $10M,Early Stage Venture,,"301,424"
2017-06-05,Luowang is a domestic and international independent music recommendation community that offers internet radio services.,Luowang,https://www.crunchbase.com/organization/luowang,"Audio, Internet, Internet Radio, Music","Guangzhou, Guangdong, China, Asia",Series A - Luowang,https://www.crunchbase.com/funding_round/luowang-series-a--3732b13d,1,Colirun Capital,Early Stage Venture,Colirun Capital,Series A,2,10000000,CNY,1469827,,,,4469827,USD,4469827,Yes,,https://www.luoow.com,$1M to $10M,Early Stage Venture,,"307,467"
2017-05-19,BILL BEAR is a financial services company.,BILL BEAR,https://www.crunchbase.com/organization/bill-bear,"Big Data, Finance, Financial Services","Shanghai, Shanghai, China, Asia",Series A - BILL BEAR,https://www.crunchbase.com/funding_round/bill-bear-series-a--0af30fab,1,Beijing Dami Touzi Guanli Zhongxin,Early Stage Venture,Beijing Dami Touzi Guanli Zhongxin,Series A,2,10000000,CNY,1452549,,,,13000000,CNY,1890930,Yes,,http://www.billbear.cn,,Early Stage Venture,,"296,130"
2017-06-07,"Weidao is a writer brokerage, IP trading, and IP industry linkage company.",Weidao,https://www.crunchbase.com/organization/weidao,"Information Services, Information Technology, Media and Entertainment","Wuhan, Hubei, China, Asia",Series A - Weidao,https://www.crunchbase.com/funding_round/weidao-series-a--c7a4fac3,1,Wuhan Optics Valley Elite Investment Management,Early Stage Venture,Wuhan Optics Valley Elite Investment Management,Series A,2,10000000,CNY,1471140,,,,13000000,CNY,1930985,Yes,,http://www.weidaoip.com,,Early Stage Venture,,"296,259"
2017-06-01,KuWeather focuses on providing industrialized commercial meteorological services for the transportation field.,KuWeather,https://www.crunchbase.com/organization/kuweather,"Big Data, Logistics, Travel","Qingdao Shi, Shandong, China, Asia",Seed Round - KuWeather,https://www.crunchbase.com/funding_round/kuweather-seed--ca600107,1,Qingdao International Investment,Seed,Qingdao International Investment,Seed,2,20000000,CNY,2937076,,,,23000000,CNY,3397418,Yes,,http://www.kuweather.com/,,Seed,,"302,205"
2017-06-08,T-SEA Marine Technology Co. provides underwater surveillance products and services.,"T-SEA Marine Technology Co., Ltd",https://www.crunchbase.com/organization/t-sea-marine-technology-co-ltd,"Industrial, Robotics","Zhangjiagang, Jiangsu, China, Asia","Series A - T-SEA Marine Technology Co., Ltd",https://www.crunchbase.com/funding_round/t-sea-marine-technology-co-ltd-series-a--3daaff21,1,CAS Star,Early Stage Venture,CAS Star,Series A,2,10000000,CNY,1471446,,,,13000000,CNY,1931291,Yes,,http://www.t-sea.com/,,Early Stage Venture,,"309,032"
2017-05-25,E-BIKE provides electric vehicle rental service for college students.,E-BIKE,https://www.crunchbase.com/organization/e-bike,"Consumer, Electric Vehicle, Rental","Wuxi Shi, Jiangsu, China, Asia",Seed Round - E-BIKE,https://www.crunchbase.com/funding_round/e-bike-seed--dfae0485,1,New Energy Solutions,Seed,New Energy Solutions,Seed,2,20000000,CNY,2911872,,,,23000000,CNY,3362739,Yes,,http://www.e-biker.cn,,Seed,,"309,142"
2017-03-31,"Chipsea is a MCU, SOC and high performance mixed signals IC design company.",Chipsea,https://www.crunchbase.com/organization/chipsea,Manufacturing,"Shenzhen, Guangdong, China, Asia",Series A - Chipsea,https://www.crunchbase.com/funding_round/chipsea-series-a--f1e8e46f,1,Timesbole,Early Stage Venture,Timesbole,Series A,2,20000000,CNY,2902884,,,,20000000,CNY,2902884,Yes,,http://www.chipsea.com/,$1M to $10M,Early Stage Venture,,"309,148"
2017-06-22,Hi Weixiu is a mobile phone home repair and recycling service platform.,Hi Weixiu,https://www.crunchbase.com/organization/hi-weixiu,"Mobile, Service Industry","Jingan, Shanghai, China, Asia",Series A - Hi Weixiu,https://www.crunchbase.com/funding_round/hi-weixiu-series-a--b89153ee,1,Kingnet,Early Stage Venture,Kingnet,Series A,3,50000000,CNY,7315664,,,,90000000,CNY,13487932,Yes,,https://www.hiweixiu.com/,,Early Stage Venture,,"300,201"
2017-06-01,"Ptmind develops user-friendly software platforms for data analytics, data visualization, and data-driven conversion.",Ptmind,https://www.crunchbase.com/organization/ptmind,"A/B Testing, Analytics, Data Visualization, E-Commerce, Internet, Personalization","Haidian, Beijing, China, Asia",Series B - Ptmind,https://www.crunchbase.com/funding_round/ptmind-series-b--0099d332,1,Hongtai Capital Holdings,Early Stage Venture,Hongtai Capital Holdings,Series B,3,12000000,USD,12000000,,,,26000000,USD,26000000,Yes,,https://www.ptmind.com/,$1M to $10M,Early Stage Venture,,"300,220"
2017-03-29,XINFOO offers imaging sensors for health care and consumer electronics.,XINFOO,https://www.crunchbase.com/organization/xinfoo,"Manufacturing, Semiconductor, Sensor","Beijing, Beijing, China, Asia",Series A - XINFOO,https://www.crunchbase.com/funding_round/xinfoo-series-a--4b5c4017,1,Hechuang Investment Management,Early Stage Venture,Hechuang Investment Management,Series A,2,10000000,CNY,1451348,,,,13000000,CNY,1936025,Yes,,http://xinfoo-ic.com,,Early Stage Venture,,"300,365"
2017-05-25,Surfing Technology aims to provide the best data and data services for AI company.,Surfing Technology Beijing Ltd,https://www.crunchbase.com/organization/surfing-technology,"Artificial Intelligence (AI), Big Data, Information Technology, Machine Learning, Robotics, Software","Beijing, Beijing, China, Asia",Seed Round - Surfing Technology Beijing Ltd,https://www.crunchbase.com/funding_round/surfing-technology-seed--df38f51f,1,Ventech China,Seed,Ventech China,Seed,1,2000000,USD,2000000,,,,2000000,USD,2000000,Yes,,https://www.surfing.ai/ ,$1M to $10M,Seed,,"296,539"
2017-05-16,Xiha Baofu Pu is a comic opera cultural operating company.,Xiha Baofu Pu,https://www.crunchbase.com/organization/xiha-baofu-pu,"Comics, Internet, Media and Entertainment","Beijing, Beijing, China, Asia",Series A - Xiha Baofu Pu,https://www.crunchbase.com/funding_round/xiha-baofu-pu-series-a--5b36725a,1,GX Capital,Early Stage Venture,GX Capital,Series A,2,10000000,CNY,1451653,,,,20000000,CNY,3068705,Yes,,http://www.bjxihabaofupu.com/,,Early Stage Venture,,"296,574"
2017-04-20,"MTFIX is a manufacturer and seller of suits, shirts, and shoes.",MTFIX,https://www.crunchbase.com/organization/mtfix,"E-Commerce, Manufacturing, Shoes","Wuxi Shi, Jiangsu, China, Asia",Series A - MTFIX,https://www.crunchbase.com/funding_round/mtfix-series-a--cee58c4f,1,Haifeng Partners,Early Stage Venture,Haifeng Partners,Series A,2,10000000,CNY,1452982,,,,13000000,CNY,1892365,Yes,,http://www.mtfix.cn/,,Early Stage Venture,,"300,692"
2017-05-14,CareerFrog is an online job searching training platform for college students.,CareerFrog,https://www.crunchbase.com/organization/careerfrog,"Consulting, E-Learning, Recruiting, Training","Shanghai, Shanghai, China, Asia",Series B - CareerFrog,https://www.crunchbase.com/funding_round/careerfrog-series-b--7e338cf9,1,Huatu Capital,Early Stage Venture,Huatu Capital,Series B,3,,,,,,,,,,Yes,,http://www.careerfrog.com.cn,,Early Stage Venture,,"300,925"
2017-05-01,Jueyi is an intangible cultural heritage art trading platform.,Jueyi,https://www.crunchbase.com/organization/jueyi,"Art, E-Commerce, Service Industry","Beijing, Beijing, China, Asia",Angel Round - Jueyi,https://www.crunchbase.com/funding_round/jueyi-angel--d781abae,1,Hydra Investment Management,Seed,Hydra Investment Management,Angel,1,2000000,CNY,290091,,,,2000000,CNY,290091,Yes,,http://www.jueyi.art/,,Seed,,"296,902"
2017-06-20,"Beijing Zhangqu Technology Company of Limited Liability is engaged in the development, issue, and operation of moving target games.",Ourpalm,https://www.crunchbase.com/organization/ourpalm,"Developer Platform, Gaming, Mobile","Beijing, Beijing, China, Asia",Post-IPO Equity - Ourpalm,https://www.crunchbase.com/funding_round/ourpalm-post-ipo-equity--14fdf534,1,Tencent,,Tencent,Post-IPO Equity,4,489700000,CNY,71728310,,,,518380000,CNY,75995963,Yes,,http://ourpalm.com,$100M to $500M,IPO,,"300,968"
2017-05-31,"LANTONE develops intelligent medical auxiliary products, diagnose intelligent auxiliary diagnosis and treatment system.",LANTONE,https://www.crunchbase.com/organization/lantone,"Health Care, Information Services, Medical","Hangzhou, Zhejiang, China, Asia",Seed Round - LANTONE,https://www.crunchbase.com/funding_round/lantone-seed--2c3c3f68,1,Cybernaut Venture Capital,Seed,Cybernaut Venture Capital,Seed,2,20000000,CNY,2936383,,,,23000000,CNY,3400437,Yes,,http://www.zjlantone.com/,,Seed,,"300,974"
2017-05-19,LPWAP is an IoT software and hardware development company.,LPWAP,https://www.crunchbase.com/organization/lpwap,"Hardware, Internet of Things, Software","Ningbo, Zhejiang, China, Asia",Angel Round - LPWAP,https://www.crunchbase.com/funding_round/lpwap-angel--ebe02631,1,Ningbo Angel Capital Guiding Fund,Seed,Ningbo Angel Capital Guiding Fund,Angel,1,3000000,CNY,435765,,,,3000000,CNY,435765,Yes,,http://www.lpwap.com/,,Seed,,"301,489"
2017-05-09,Inlee Media is a TV drama content development and film production company.,Inlee Media,https://www.crunchbase.com/organization/inlee-media,"Content Creators, Digital Entertainment, Film Production","Xuhui, Shanghai, China, Asia",Series A - Inlee Media,https://www.crunchbase.com/funding_round/inlee-media-series-a--20433911,1,Dunhong Capital Management,Early Stage Venture,Dunhong Capital Management,Series A,2,10000000,CNY,1447587,,,,13000000,CNY,1891399,Yes,,http://www.inleemedia.com,,Early Stage Venture,,"302,851"
2017-05-25,"LusionSoft, a company focuse on Virtual Reality Games!",Lusionsoft,https://www.crunchbase.com/organization/lusionsoft,"Gaming, Video Games, Virtual Reality","Shanghai, Shanghai, China, Asia",Seed Round - Lusionsoft,https://www.crunchbase.com/funding_round/lusionsoft-seed--8aaac188,1,Shanghai Zhizhao Enterprise Management LLP,Seed,Shanghai Zhizhao Enterprise Management LLP,Seed,1,12000000,CNY,1747123,,,,12000000,CNY,1747123,Yes,,http://www.lusionsoft.com/,Less than $1M,Seed,,"297,156"
2017-05-06,"nbugs.com provides education information services for education authorities, schools, parents, and other users.",nbugs.com,https://www.crunchbase.com/organization/nbugs-com,"Education, Information Services, Information Technology","Hangzhou, Zhejiang, China, Asia",Series A - nbugs.com,https://www.crunchbase.com/funding_round/nbugs-com-series-a--e9ec5ea6,1,Jiudao Technology,Early Stage Venture,Jiudao Technology,Series A,2,10000000,CNY,1448604,,,,13000000,CNY,1906360,Yes,,http://www.nbugs.com,,Early Stage Venture,,"297,255"
2017-04-19,WEBEST is the developer of the integrated circuit and module system.,WEBEST,https://www.crunchbase.com/organization/webest-e7f4,"Hardware, Semiconductor, Service Industry","Nanjing, Jiangsu, China, Asia",Angel Round - WEBEST,https://www.crunchbase.com/funding_round/webest-e7f4-angel--58eaa8cb,1,Kingsignal,Seed,Kingsignal,Angel,1,3000000,CNY,435659,,,,3000000,CNY,435659,Yes,,http://www.webest.cn,,Seed,,"309,180"
2017-05-08,TRACEBoard is a smart education ecosystem provider.,TRACEBoard,https://www.crunchbase.com/organization/traceboard,"Education, Hardware, Software","Haidian, Beijing, China, Asia",Series C - TRACEBoard,https://www.crunchbase.com/funding_round/traceboard-series-c--96bb90d9,1,Jinhua Zhencheng Investment Management,Late Stage Venture,Jinhua Zhencheng Investment Management,Series C,3,30000000,CNY,4345043,,,,60000000,CNY,9054376,Yes,,http://www.traceboard.com.cn/,,Late Stage Venture,,"301,668"
2017-05-25,ANTENNA manufactures wireless technology and products.,ANTENNA,https://www.crunchbase.com/organization/antenna-0db2,"Industrial Manufacturing, Manufacturing, Wireless","Chengdu, Sichuan, China, Asia",Series A - ANTENNA,https://www.crunchbase.com/funding_round/antenna-0db2-series-a--e3b6c19f,1,Zhenran Ziben,Early Stage Venture,Zhenran Ziben,Series A,2,10000000,CNY,1455936,,,,13000000,CNY,1887435,Yes,,http://www.designchn.com/,,Early Stage Venture,,"309,417"
2017-05-21,YOYOW is a public blockchain based content value network.,YOYOW,https://www.crunchbase.com/organization/yoyow,"Blockchain, Content, Service Industry","Suzhou, Jiangsu, China, Asia",Funding Round - YOYOW,https://www.crunchbase.com/funding_round/yoyow-undisclosed--22317d30,1,zhongchouke.com,,zhongchouke.com,Funding Round,1,40000000,CNY,5835983,,,,40000000,CNY,5835983,Yes,,http://www.yoyow.org,$1M to $10M,,,"301,699"
