Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2024-10-19,Weier Technology is a manufacturing company that develops agricultural precision operational robots with computer vision technology.,Weier Technology,https://www.crunchbase.com/organization/weier-technology-549e,"AgTech, Manufacturing, Robotics","Shenzhen, Guangdong, China, Asia",Series A - Weier Technology,https://www.crunchbase.com/funding_round/weier-technology-549e-series-a--9a982cbe,1,Grower Venture Capital,Early Stage Venture,Grower Venture Capital,Series A,2,1400000,USD,1400000,,,,1400000,USD,1400000,Yes,,https://www.viewer.tech/,,Early Stage Venture,,"11,444",
2024-10-30,Vision Travel Technology is an AI travel solution provider.,Vision Travel Technology,https://www.crunchbase.com/organization/vision-travel-technology,"Artificial Intelligence (AI), Tourism, Travel","Chaoyang, Liaoning, China, Asia",Series A - Vision Travel Technology,https://www.crunchbase.com/funding_round/vision-travel-technology-series-a--2b666888,5,"Gaorong Capital, Guangzhou Urban Investment Group, Shenzhen News Fund, Youshan Investment, Zhonghu Yakang",Early Stage Venture,,Series A,1,100000000,CNY,14053234,,,,100000000,CNY,14053234,Yes,,https://visiotrip.com,,Early Stage Venture,3,"11,485",
2024-11-11,Qiu Shui Semiconductor is a semiconductor company that specialized on Micro-LED display technology.,Qiu Shui Semiconductor,https://www.crunchbase.com/organization/qiu-shui-semiconductor,"Manufacturing, Semiconductor","Suzhou, Jiangsu, China, Asia",Seed Round - Qiu Shui Semiconductor,https://www.crunchbase.com/funding_round/qiu-shui-semiconductor-seed--a89d63ff,4,"Digital Light Core, Innoangel Fund, Leaguer Venture Capital, Shanhan Fund",Seed,Innoangel Fund,Seed,1,,,,,,,,,,Yes,,,,Seed,2,"11,566",
2024-11-04,Reprogenix is a groundbreaking medical technology firm,Reprogenix,https://www.crunchbase.com/organization/reprogenix,"Health Care, Medical, Pharmaceutical","Hangzhou, Zhejiang, China, Asia",Series A - Reprogenix,https://www.crunchbase.com/funding_round/reprogenix-series-a--012231fe,5,"BeiChen Venture Capital Management, Betta Pharmaceuticals, China Venture Capital, Lenovo Capital and Incubator Group (LCIG), Lotus Lake Ventures",Early Stage Venture,China Venture Capital,Series A,1,100000000,CNY,14086888,,,,100000000,CNY,14086888,Yes,,https://www.reprogenix.com/index.html,,Early Stage Venture,,"11,603",
2024-11-01,Cosmoleap is dedicated to the development and operation of medium and large reusable launch vehicles.,Cosmoleap,https://www.crunchbase.com/organization/cosmoleap,"Automotive, Industrial Engineering, Product Research","Fengtai, Beijing, China, Asia",Venture Round - Cosmoleap,https://www.crunchbase.com/funding_round/cosmoleap-series-unknown--d41e349d,5,"Boyan fund, K2VC, Shenneng Chengyi, Tianchuang Capital, Zhang Chao",,"K2VC, Shenneng Chengyi, Tianchuang Capital",Venture - Series Unknown,1,100000000,CNY,14039817,,,,100000000,CNY,14039817,Yes,,https://en.cosmoleap.cn,,,,"11,720",
2024-09-25,Newbase provides wireless communication technologies for 4G/5G networks and future 6G technologies,Newbase,https://www.crunchbase.com/organization/xinjixun,"Network Security, Wireless","Shanghai, Shanghai, China, Asia",Series A - Newbase,https://www.crunchbase.com/funding_round/xinjixun-series-a--4465efb9,7,"Chaohui Capital, Chengdu High-tech Ceyuan Capital, Sichuan Development Academician Fund, Sichuan Development Guidance Fund, Sichuan Digital Economy Development Fund, Wise Road Capital, Xucheng Capital",Early Stage Venture,Chengdu High-tech Ceyuan Capital,Series A,1,,,,,,,,,,Yes,,https://www.innobase.com.cn/,,Early Stage Venture,,"11,742",
2024-11-22,Tiangang Yinuo is a company that focused on the development of innovative immune drugs.,Tiangang Yinuo,https://www.crunchbase.com/organization/tiangang-yinuo,"Biopharma, Biotechnology, Medical","Hefei, Anhui, China, Asia",Seed Round - Tiangang Yinuo,https://www.crunchbase.com/funding_round/tiangang-yinuo-seed--9fea86ad,4,"CAS Star, Haiyuan Capital, Hefei Industry Investment Group, HKUST Silicon Valley",Seed,Hefei Industry Investment Group,Seed,1,,,,,,,,,,Yes,,https://cn.tgimmunopharma.com,,Seed,,"11,814",
2024-08-19,Qianxun Spatial Intelligence is a high precision positioning service provider.,Qianxun Spatial Intelligence,https://www.crunchbase.com/organization/qianxun-spatial-intelligence,"Geospatial, GPS, Location Based Services, Navigation","Shanghai, Shanghai, China, Asia",Series B - Qianxun Spatial Intelligence,https://www.crunchbase.com/funding_round/qianxun-spatial-intelligence-series-b--c2b10e3f,4,"Beijing Dongcheng District Science and Technology Innovation Industry Investment Fund, Beijing State-owned Capital Operations and Management, Qingdao Zhonghe Xingyao Venture Capital Fund, Shanghai Yangpu Science and Technology Innovation",Early Stage Venture,Beijing State-owned Capital Operations and Management,Series B,3,,,,,,,2000000000,CNY,278338098,Yes,,https://www.qxwz.com,$100M to $500M,Early Stage Venture,,"11,832",
2024-11-19,Braegen Pharmaceuticals is a novel medicine development and research organization focused on cutting-edge research.,Braegen Pharmaceuticals,https://www.crunchbase.com/organization/shanghai-braegen-pharmaceuticals,"Biotechnology, Health Care, Information Technology","Shanghai, Shanghai, China, Asia",Series A - Braegen Pharmaceuticals,https://www.crunchbase.com/funding_round/shanghai-braegen-pharmaceuticals-series-a--42d3ed34,3,"CAS Star, Cowin Capital, TusStar",Early Stage Venture,Cowin Capital,Series A,1,,,,,,,,,,Yes,,http://www.braegen.com.cn/,,Early Stage Venture,,"11,896",
2024-11-04,Femtosecond Technology is a developer of label-free biological imaging technology.,Femtosecond Technology,https://www.crunchbase.com/organization/femtosecond-technology,"Biotechnology, Laser, Medical","Guangzhou, Guangdong, China, Asia",Series A - Femtosecond Technology,https://www.crunchbase.com/funding_round/femtosecond-technology-series-a--43bc5cbf,6,"Deshi Capital, Guangzhou Guoju Venture Capital, Marathon Venture Partners, Nuoyu Capital, Oriza Seed Capital (Oriza Yuandian), Taiyi Fund",Early Stage Venture,"Oriza Seed Capital (Oriza Yuandian), Taiyi Fund",Series A,1,100000000,CNY,14086888,,,,100000000,CNY,14086888,Yes,,,,Early Stage Venture,,"11,897",
2024-07-04,ULS Robotics is a robot technology company based on an exoskeleton technology platform.,ULS Robotics,https://www.crunchbase.com/organization/uls-robotics,"Artificial Intelligence (AI), Information Technology, Robotics","Shanghai, Shanghai, China, Asia",Series A - ULS Robotics,https://www.crunchbase.com/funding_round/uls-robotics-series-a--d02f324c,1,Dunhong Capital Management,Early Stage Venture,Dunhong Capital Management,Series A,5,,,,,,,10000000,USD,10000000,Yes,,https://www.ulsrobotics.com/,,Early Stage Venture,1,"11,947",
2024-11-07,Xiaomang is a platform responsible to make Chinese fashion a trendy consumption habit and to accompany Chinese brands to the world.,Xiaomang,https://www.crunchbase.com/organization/xiaomang,"E-Commerce, Fashion, Media and Entertainment","Changsha, Jiangsu, China, Asia",Venture Round - Xiaomang,https://www.crunchbase.com/funding_round/xiaomang-series-unknown--d6c8f6dd,5,"Fortune Venture Capital, Houwei Capital, Hunan Xingxiang Investment, Shanghai GuoHe Capital, Yaowang Technology",,,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.shopmang.com/home,,,,"12,036",
2024-09-23,Zhixing Optoelectronics is a manufacturer of optoelectronic devices that focuses on intelligent driving vehicle imaging modules.,Zhixing Optoelectronics,https://www.crunchbase.com/organization/zhixing-optoelectronics,"Automotive, Electronics, Manufacturing","Hefei, Anhui, China, Asia",Venture Round - Zhixing Optoelectronics,https://www.crunchbase.com/funding_round/zhixing-optoelectronics-series-unknown--a09e1363,1,Sino-Singapore Capital,,Sino-Singapore Capital,Venture - Series Unknown,1,100000000,CNY,14179570,200030003,CNY,28363394,100000000,CNY,14179570,Yes,,,,,,"12,091",
2024-08-29,"Weiyuan Synthetic Biotechnology specializes in the manufacturing of food, feed and materials based on synthetic biology technology.",Weiyuan Synthetic Biotechnology,https://www.crunchbase.com/organization/weiyuan-synthetic-biotechnology,"Biotechnology, Food and Beverage, Manufacturing","Beijing, Beijing, China, Asia",Series A - Weiyuan Synthetic Biotechnology,https://www.crunchbase.com/funding_round/weiyuan-synthetic-biotechnology-series-a--4ae0ef50,8,"Beijing Medical and Health Industry Investment Fund, Hebei Industrial Investment, Henan CICC Huirong Fund Management, Jing Guorui, SDIC Venture Capital, Shenzhen Capital Group, Shenzhen Venture Capital, Shunxi Fund",Early Stage Venture,SDIC Venture Capital,Series A,4,300000000,CNY,42274361,,,,400000000,CNY,56067084,Yes,,http://www.microcyto.cn/,,Early Stage Venture,,"12,104",
2024-11-14,Krinwave is an ultrasound imaging equipment company.,Krinwave,https://www.crunchbase.com/organization/krinwave,"Biotechnology, Health Care, Medical","Shenzhen, Guangdong, China, Asia",Series B - Krinwave,https://www.crunchbase.com/funding_round/krinwave-series-b--d29f787f,6,"Hengqin Financial Investment, Qianhai Fund of Funds, Shenzhen Small & Medium Enterprises Credit Financing Guarantee Group, Tencent, Zhuhai Gree Financial Investment Management, Zhuoyuan Capital",Early Stage Venture,,Series B,2,,,,,,,,,,Yes,,https://www.krinwave.com,,Early Stage Venture,,"12,115",
2024-11-18,Zhongke Caixiang is committed to delivering the most innovative high-end data acquisition tools and equipment.,Zhongke Caixiang,https://www.crunchbase.com/organization/zhongke-caixiang,"Advanced Materials, Manufacturing","Hefei, Anhui, China, Asia",Series A - Zhongke Caixiang,https://www.crunchbase.com/funding_round/zhongke-caixiang-series-a--b955e5b1,4,"Addor Capital, Fortune Venture Capital, Hefei Angel Fund, HKUST Silicon Valley Guidance Fund",Early Stage Venture,,Series A,2,,,,,,,,,,Yes,,,,Early Stage Venture,,"12,190",
2024-10-21,Terapark is a terahertz chip developer that specializes in the manufacturing of integrated circuit modules and equipment.,Terapark,https://www.crunchbase.com/organization/terapark,"Manufacturing, Sensor","Nanjing, Jiangsu, China, Asia",Series A - Terapark,https://www.crunchbase.com/funding_round/terapark-series-a--ef16c255,4,"GL Ventures LLC, Honghui Investment, Pan-Lin Capital, Shenzhen Small & Medium Enterprises Credit Financing Guarantee Group",Early Stage Venture,GL Ventures LLC,Series A,4,,,,,,,10000000,CNY,1545452,Yes,,https://www.terapark.com,,Early Stage Venture,3,"12,236",
2024-10-22,Mint BioTech is a biotechnology company that provides develops eco-friendly biomolecules and materials to improve sustainability.,Mint BioTech,https://www.crunchbase.com/organization/mint-biotech,"Biopharma, Biotechnology, Life Science, Sustainability","Hangzhou, Zhejiang, China, Asia",Series A - Mint BioTech,https://www.crunchbase.com/funding_round/mint-biotech-series-a--c6d7a1ed,4,"China Merchants Venture Capital, Hangzhou Urban Investment Industry Fund, Sky9 Capital, West Lake Photonics",Early Stage Venture,,Series A,2,200000000,CNY,28079240,,,,200000000,CNY,28079240,Yes,,http://mint-bio.cn,,Early Stage Venture,,"12,331",
2024-06-03,Jianxin Jiaren is a manufacturing company that produces and sells chemical raw materials and chemical products.,Jianxin Jiaren,https://www.crunchbase.com/organization/jianxin-jiaren,"Chemical, Manufacturing, Sales","Keqiao, Zhejiang, China, Asia",Series A - Jianxin Jiaren,https://www.crunchbase.com/funding_round/jianxin-jiaren-series-a--53b70dc9,3,"CASVC, Haibang Capital, Puhua Capital",Early Stage Venture,,Series A,1,100000000,CNY,13807768,,,,100000000,CNY,13807768,Yes,,,,Early Stage Venture,1,"12,391",
2024-09-02,"Gu Yifeng Agriculture and Animal Husbandry specializes in the design, production, and sales of animal husbandry's.",Gu Yifeng Agriculture and Animal Husbandry,https://www.crunchbase.com/organization/gu-yifeng-agriculture-and-animal-husbandry,"Agriculture, Animal Feed, Trading Platform","Harbin, Heilongjiang, China, Asia",Venture Round - Gu Yifeng Agriculture and Animal Husbandry,https://www.crunchbase.com/funding_round/gu-yifeng-agriculture-and-animal-husbandry-series-unknown--c888a352,3,"Gushi Biotechnology, Rong Wang, Tian Ye",,,Venture - Series Unknown,1,420000,USD,420000,,,,420000,USD,420000,Yes,,,,,,"12,397",
2024-11-22,NK CellTech is a biotechnology company that specializes in the development of innovative technologies for treatment of NK cell therapy.,NK CellTech,https://www.crunchbase.com/organization/nk-celltech,"Biopharma, Biotechnology, Medical","Zhoupu, Shanghai, China, Asia",Series A - NK CellTech,https://www.crunchbase.com/funding_round/nk-celltech-series-a--5650ada2,3,"3SBio Inc., Yijin Capital, Zhangjiang Science & Technology Investment Corporation",Early Stage Venture,3SBio Inc.,Series A,1,,,,,,,,,,Yes,,https://www.nk-celltech.com,,Early Stage Venture,,"12,418",
2024-08-08,Shuaike Pet Food Products is a pet food manufacturing company.,Shuaike Pet Food Products,https://www.crunchbase.com/organization/shuaike-pet-food-products,"Animal Feed, Food Processing, Manufacturing, Pet","Linyi, Shandong, China, Asia",Venture Round - Shuaike Pet Food Products,https://www.crunchbase.com/funding_round/shuaike-pet-food-products-series-unknown--cb0a0548,2,"Advent International, Boyu Capital",,,Venture - Series Unknown,3,1000000000,CNY,139380593,,,,1566900000,CNY,224041576,Yes,,http://www.shuaikepet.com,,,1,"12,470",
2024-10-22,"Didi Autonomous Driving offers autonomous driving research, development, product application, and technologies for automotive industry.",Didi Autonomous Driving,https://www.crunchbase.com/organization/didi-autonomous-driving,"Artificial Intelligence (AI), Automotive, Transportation","Beijing, Beijing, China, Asia",Series C - Didi Autonomous Driving,https://www.crunchbase.com/funding_round/didi-autonomous-driving-series-c--100b7c99,2,"Didi, Guangzhou Automobile Group",Late Stage Venture,"Didi, Guangzhou Automobile Group",Series C,1,298000000,USD,298000000,,,,298000000,USD,298000000,Yes,,https://www.didiglobal.com/science/intelligent-driving,,Late Stage Venture,,"12,506",
2024-11-04,Lianjie Technology is a semiconductor material company that provides integrated circuit chip and product manufacturing services.,Lianjie Technology,https://www.crunchbase.com/organization/lianjie-technology-be8e,"Advanced Materials, Electronics, Manufacturing, Semiconductor","Suzhou, Jiangsu, China, Asia",Seed Round - Lianjie Technology,https://www.crunchbase.com/funding_round/lianjie-technology-be8e-seed--eb02f027,3,"Cowin Capital, Hua Guang Welding, Sino-Singapore Industrial Investment",Seed,Cowin Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,,"12,515",
2024-10-31,Zhuling Technology is a robotics company that specializes in construction robot machines and core hardware & technology solutions.,Zhuling Technology,https://www.crunchbase.com/organization/zhuling-technology,"Hardware, Industrial Manufacturing, Robotics","Nanjing, Jiangsu, China, Asia",Seed Round - Zhuling Technology,https://www.crunchbase.com/funding_round/zhuling-technology-seed--2364cc9c,3,"Beijing Hanjian Group, BlueRun Ventures, Shunwei Capital",Seed,Shunwei Capital,Seed,2,10000000,USD,10000000,,,,10000000,USD,10000000,Yes,,,,Seed,1,"12,545",
2024-10-10,Huaqiu is a digital service platform for the electronics industry.,Huaqiu,https://www.crunchbase.com/organization/huaqiu,"Digital Media, Electronics, Internet of Things","Shenzhen, Guangdong, China, Asia",Series C - Huaqiu,https://www.crunchbase.com/funding_round/huaqiu-series-c--1c7b4ca4,3,"Pengrui Industrial Investment, QF Capital, Yunmu Capital",Late Stage Venture,"Pengrui Industrial Investment, QF Capital",Series C,6,310000000,CNY,43778509,,,,469600000,CNY,68062801,Yes,,https://www.huaqiu.cn/,,Late Stage Venture,2,"12,569",
2024-06-12,"Simaixu Biotechnology is a biopharmaceutical firm that develop small molecule drugs for cancer, and chronic diseases with new technologies",Simaixu Biotechnology,https://www.crunchbase.com/organization/simaixu-biotechnology,"Biotechnology, Health Diagnostics, Therapeutics","Suzhou, Jiangsu, China, Asia",Angel Round - Simaixu Biotechnology,https://www.crunchbase.com/funding_round/simaixu-biotechnology-angel--0ba0e2da,3,"5Y Capital, Boxing Ventures, Qiming Venture Partners",Seed,,Angel,1,100000000,CNY,13814063,,,,100000000,CNY,13814063,Yes,,,,Seed,1,"12,615",
