Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2023-12-28,Pule Precision Instrument is a measurement technology company that develops a new generation of ultra-precision measuring instruments.,Pule Precision Instrument,https://www.crunchbase.com/organization/pule-precision-instrument,"Advanced Materials, Test and Measurement","Shenzhen, Guangdong, China, Asia",Angel Round - Pule Precision Instrument,https://www.crunchbase.com/funding_round/pule-precision-instrument-angel--3cf13b44,1,Nanshan War Xintou,Seed,Nanshan War Xintou,Angel,2,,,,,,,,,,Yes,,,,Seed,,"30,136",
2023-12-27,Olight Technology is a tech-driven company that produces portable illumination tools.,Olight Technology,https://www.crunchbase.com/organization/olight-technology,"Industrial, Manufacturing, Sales","Shenzhen, Guangdong, China, Asia",Venture Round - Olight Technology,https://www.crunchbase.com/funding_round/olight-technology-series-unknown--8f6a468c,1,SZHTI Group,,SZHTI Group,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://olightworld.com,$10M to $50M,,,"30,283",
2023-12-04,"Youhualin provides intelligent decision-making solutions, data strategy consulting, and software implementation services.",Youhualin,https://www.crunchbase.com/organization/youhualin,"Big Data, Software","Changning, Shanghai, China, Asia",Series C - Youhualin,https://www.crunchbase.com/funding_round/youhualin-series-c--9687e739,1,Hengxu Capital,Late Stage Venture,Hengxu Capital,Series C,4,100000000,CNY,14108551,,,,213000000,CNY,30034271,Yes,,http://www.youhualin.com,,Late Stage Venture,,"30,460",
2023-12-18,Hangke New Materials is a manufacturer of high-end metal microsphere materials that involves research and development.,Hangke New Materials,https://www.crunchbase.com/organization/hangke-new-materials,"Advanced Materials, Manufacturing","Shenzhen, Guangdong, China, Asia",Angel Round - Hangke New Materials,https://www.crunchbase.com/funding_round/hangke-new-materials-angel--8665c0cb,1,China Growth Capital,Seed,China Growth Capital,Angel,1,,,,,,,,,,Yes,,,,Seed,,"30,349",
2023-12-28,Peide Biotech is a biopharmaceutical company that specializes in creating large-scale natural active peptide libraries.,Peide Biotech,https://www.crunchbase.com/organization/peide-biotech,"Biopharma, Medical, Product Research","Chengdu, Sichuan, China, Asia",Seed Round - Peide Biotech,https://www.crunchbase.com/funding_round/peide-biotech-seed--8d655d07,2,"Huaxi Securities, Sichuan Development Academician Fund",Seed,Sichuan Development Academician Fund,Seed,1,,,,,,,,,,Yes,,https://pdbio.com.cn,,Seed,,"30,290",
2023-12-26,Dahua Technology is a technology service company that offers full range of personalized trend forecasts and 2B solutions.,Dahua Technology,https://www.crunchbase.com/organization/dahua-technology-dc88,"Big Data, Prediction Markets, Predictive Analytics","Shenzhen, Guangdong, China, Asia",Angel Round - Dahua Technology,https://www.crunchbase.com/funding_round/dahua-technology-dc88-angel--c8c72936,1,Soochow Venture Capital,Seed,Soochow Venture Capital,Angel,1,,,,,,,,,,Yes,,https://bd.cctvcamerabd.xyz/,,Seed,1,"30,168",
2023-12-29,Zhongxin New Materials is a developer of new energy material recycling technology.,Zhongxin New Materials,https://www.crunchbase.com/organization/zhongxin-new-materials,"Advanced Materials, Energy, Recycling","Xinxiang, Henan, China, Asia",Series A - Zhongxin New Materials,https://www.crunchbase.com/funding_round/zhongxin-new-materials-series-a--675f6572,1,Zhongyuan Lianchuang,Early Stage Venture,Zhongyuan Lianchuang,Series A,2,,,,,,,,,,Yes,,http://hnzxxcl.com,,Early Stage Venture,,"30,470",
2023-12-29,Convalife Pharmaceuticals is an innovative pharmaceutical company that specializes in drug research and development for tumor diseases.,Convalife Pharmaceuticals,https://www.crunchbase.com/organization/convalife-pharmaceuticals,"Biopharma, Medical, Pharmaceutical","Shanghai, Shanghai, China, Asia",Series C - Convalife Pharmaceuticals,https://www.crunchbase.com/funding_round/convalife-pharmaceuticals-series-c--39dde43b,1,Xicheng Zhiyuan,Late Stage Venture,Xicheng Zhiyuan,Series C,2,100000000,CNY,14125092,,,,200000000,CNY,28621753,Yes,,http://fukang.panyouwl.com,,Late Stage Venture,,"30,476",
2023-12-12,Feature maker provider of high-precision compression and conversion technology for 3D product data.,Feature maker,https://www.crunchbase.com/organization/feature-maker,"3D Technology, Industrial Engineering, Manufacturing, Software","Haidian, Beijing, China, Asia",Seed Round - Feature maker,https://www.crunchbase.com/funding_round/feature-maker-seed--7a3e08ec,3,"Beijing Shenzhen Sai Fund, CAS Star, Nanjing Critical Venture Capital",Seed,CAS Star,Seed,1,,,,,,,,,,Yes,,https://www.featuremaker.com,,Seed,,"30,297",
2023-11-30,"Don Quixote is a commercial digital platform that provides digital integration of design, construction, and operation delivery service.",Interhouse.cn,https://www.crunchbase.com/organization/interhouse-cn,"Building Maintenance, Cloud Computing, Construction, SaaS","Haidian, Beijing, China, Asia",Series B - Interhouse.cn,https://www.crunchbase.com/funding_round/interhouse-cn-series-b--231efa32,2,"58 Industry Fund, Hongtai Capital Holdings",Early Stage Venture,Hongtai Capital Holdings,Series B,3,100000000,CNY,14113529,,,,200000000,CNY,29818033,Yes,,http://interhouse.cn/,$10M to $50M,Early Stage Venture,,"30,480",
2023-12-14,"Xingqihuang Technology is a provider of phototherapy tools, utilizing light technology for treating skin disorders.",Xingqihuang Technology,https://www.crunchbase.com/organization/xingqihuang-technology,"Electronics, Manufacturing","Qiandao, Shandong, China, Asia",Series A - Xingqihuang Technology,https://www.crunchbase.com/funding_round/xingqihuang-technology-series-a--38c14c81,1,Zhongsheng Group,Early Stage Venture,Zhongsheng Group,Series A,1,50000000,CNY,7065141,450000000,CNY,63586265,50000000,CNY,7065141,Yes,,,,Early Stage Venture,,"30,493",
2023-12-14,"Changsha Morning Shine is a pharmaceutical company that specializes in developing CDMO services, chemical drugs and biotechnology services.",Changsha Morning Shine,https://www.crunchbase.com/organization/changsha-morning-shine,"Biopharma, Medical, Outsourcing, Pharmaceutical","Changshan, Hunan, China, Asia",Series A - Changsha Morning Shine,https://www.crunchbase.com/funding_round/changsha-morning-shine-series-a--f326c1e4,3,"BioVenture, Jolmo Capital, Sunz Fund",Early Stage Venture,BioVenture,Series A,1,100000000,CNY,14130281,,,,100000000,CNY,14130281,Yes,,https://www.csccyy.cn,,Early Stage Venture,3,"30,339",
2023-11-27,"SafeCare is a medical therapeutics company that focuses on the technology realization, innovations in electric field technology.",SafeCare,https://www.crunchbase.com/organization/safecare-9b88,"Clinical Trials, Medical, Product Research, Therapeutics","Shaoxing, Zhejiang, China, Asia",Seed Round - SafeCare,https://www.crunchbase.com/funding_round/safecare-9b88-seed--68669adb,1,Puhua Capital,Seed,Puhua Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,1,"30,352",
2023-12-04,Ji Zhao Energy Storage is a manufacturer of liquid metal batteries for energy storage.,Ji Zhao Energy Storage,https://www.crunchbase.com/organization/ji-zhao-energy-storage,"Battery, Energy, Energy Storage, Manufacturing","Wuhan, Hubei, China, Asia",Angel Round - Ji Zhao Energy Storage,https://www.crunchbase.com/funding_round/ji-zhao-energy-storage-angel--4688f621,1,5Y Capital,Seed,5Y Capital,Angel,1,,,,,,,,,,Yes,,,,Seed,1,"30,324",
2024-01-03,Milliverse is an integrated circuit chip manufacturing company that focuses on 4D high-resolution imaging millimeter wave radar solutions.,Milliverse Technology,https://www.crunchbase.com/organization/milliverse-technology,"Application Specific Integrated Circuit (ASIC), Industrial Manufacturing, Semiconductor","Suzhou, Jiangsu, China, Asia",Seed Round - Milliverse Technology,https://www.crunchbase.com/funding_round/milliverse-technology-seed--332188ee,1,Xinke Capital,Seed,Xinke Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,,"30,333",
2023-12-18,Sichuan Intron Electronic Technology is a PCB multi-layer circuit board manufacturer.,Intron Electronic Technology,https://www.crunchbase.com/organization/sichuan-intron-electronic-technology-co,"Electronics, Industrial Engineering, Industrial Manufacturing, Manufacturing","Suining, Sichuan, China, Asia",Series C - Intron Electronic Technology,https://www.crunchbase.com/funding_round/sichuan-intron-electronic-technology-co-series-c--ff2fdd01,2,"Canghai Capital, Sichuan Development Holding",Late Stage Venture,Sichuan Development Holding,Series C,1,150000000,CNY,21029020,,,,150000000,CNY,21029020,Yes,,http://www.iqpcb.com,,Late Stage Venture,1,"30,430",
2023-12-05,Zhongwei Chemical Fiber is a manufacturer of automotive parts and accessories.,Zhongwei Chemical Fiber,https://www.crunchbase.com/organization/zhongwei-chemical-fiber,"Automotive, Manufacturing","Hebi, Henan, China, Asia",Venture Round - Zhongwei Chemical Fiber,https://www.crunchbase.com/funding_round/zhongwei-chemical-fiber-series-unknown--50a08c85,1,Sinochem Capital,,Sinochem Capital,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.sinowinfiber.com,,,,"30,237",
2023-12-29,"Shengguang Materials is involved in the development, and manufacturing of alloys made of graphene.",Shengguang Materials,https://www.crunchbase.com/organization/shengguang-materials,"Advanced Materials, Building Material, Manufacturing","Kunshan, Anhui, China, Asia",Angel Round - Shengguang Materials,https://www.crunchbase.com/funding_round/shengguang-materials-angel--24e8db44,1,Suzhou Angel Fund of Funds,Seed,Suzhou Angel Fund of Funds,Angel,1,10000000,CNY,1412509,,,,10000000,CNY,1412509,Yes,,http://shinegoal.com,,Seed,,"30,251",
2023-12-13,"Liyuan Haina specializes in the research, development and manufacturing of DC power supplies.",Liyuan Haina,https://www.crunchbase.com/organization/liyuan-haina,"Automotive, Industrial Automation, Manufacturing","Jiujiang, Jiangxi, China, Asia",Venture Round - Liyuan Haina,https://www.crunchbase.com/funding_round/liyuan-haina-series-unknown--2c1b1af1,3,"Huzhou Nanxun Science and Technology Intelligent Fund, Industrial Securities Capital, Jiaxing Xingzheng Xingcheng Fund",,,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.li-yuan.com.cn/,,,,"30,542",
2023-11-29,Pinchuangming is a manufacturer of precision motion control systems with a wide range of applications in military and civilian markets.,Pinchuangming,https://www.crunchbase.com/organization/pinchuangming,"Advanced Materials, Manufacturing","Haidian, Beijing, China, Asia",Seed Round - Pinchuangming,https://www.crunchbase.com/funding_round/pinchuangming-seed--a8794e07,2,"Santroll, Tenggu Venture Capital",Seed,Santroll,Seed,2,,,,,,,,,,Yes,,,,Seed,,"30,781",
2023-12-29,"Hengjing New Energy designs manufactures, and sells FNC heat treatment of brake discs.",Hengjing New Energy,https://www.crunchbase.com/organization/hengjing-new-energy,"Advanced Materials, Manufacturing","Maanshan, Anhui, China, Asia",Series C - Hengjing New Energy,https://www.crunchbase.com/funding_round/hengjing-new-energy-series-c--6547e674,3,"Amphora Capital, Hefei Innovation Investment, Zhongan Capital",Late Stage Venture,Zhongan Capital,Series C,1,100000000,CNY,14125092,,,,100000000,CNY,14125092,Yes,,,,Late Stage Venture,,"30,863",
2023-12-28,Depu Biotech is a tumor mRNA vaccine development company that specializes in therapeutic tumor mRNA vaccine start-ups.,Depushi Biotech,https://www.crunchbase.com/organization/depushi-biotech,"Health Care, Hospital, Medical","Hangzhou, Zhejiang, China, Asia",Seed Round - Depushi Biotech,https://www.crunchbase.com/funding_round/depushi-biotech-seed--f3e2a2d8,1,The Linhui Fund,Seed,The Linhui Fund,Seed,1,,,,,,,,,,Yes,,,,Seed,,"31,060",
2023-12-29,Zhongfeng Weihan is a film and television producer.,Zhongfeng Weihan,https://www.crunchbase.com/organization/zhongfeng-weihan,"Film, Film Production, TV Production","Changshan, Hunan, China, Asia",Angel Round - Zhongfeng Weihan,https://www.crunchbase.com/funding_round/zhongfeng-weihan-angel--2a3229dd,5,"Hainan Juying Industrial, Nanchen Environmental Protection, Pioneer Capital, Zhongfeng Fusheng, Zhongfeng International Holdings",Seed,Zhongfeng International Holdings,Angel,1,13000000,CNY,1836262,,,,13000000,CNY,1836262,Yes,,,,Seed,,"30,909",
2023-12-06,Paiz Interconnect is a board-level EDA software and comprehensive solution provider.,Paiz Interconnect,https://www.crunchbase.com/organization/paiz-interconnect,"Electronic Design Automation (EDA), Electronics, Software","Chengdu, Sichuan, China, Asia",Angel Round - Paiz Interconnect,https://www.crunchbase.com/funding_round/paiz-interconnect-angel--b1e6d0c2,1,Beite Fund,Seed,Beite Fund,Angel,1,,,,,,,,,,Yes,,https://www.pzeda.com,,Seed,,"31,147",
2023-12-06,Bingling Intelligence is a firm that makes vehicle sensors.,Bingling Intelligence,https://www.crunchbase.com/organization/bingling-intelligence,"Battery, Sensor","Changzhou, Zhejiang, China, Asia",Seed Round - Bingling Intelligence,https://www.crunchbase.com/funding_round/bingling-intelligence-seed--92b23db8,3,"Changjin Holdings Industrial Capital, Compound Interest Huitong, Nachuan Capital",Seed,Nachuan Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,,"31,075",
2024-01-02,Cangqiong Technology is a one-stop technology company that provides high-precision indoor positioning and navigation integrated technology.,Cangqiong Technology,https://www.crunchbase.com/organization/cangqiong-technology,"Indoor Positioning, Navigation","Shenzhen, Guangdong, China, Asia",Seed Round - Cangqiong Technology,https://www.crunchbase.com/funding_round/cangqiong-technology-seed--c615e80c,2,"Mingsheng Capital, Shenzhen Capital Group",Seed,Shenzhen Capital Group,Seed,1,,,,,,,,,,Yes,,,,Seed,,"31,279",
2023-11-30,Chuhui Intelligent is a energy battery industry application software.,Chuhui Intelligent,https://www.crunchbase.com/organization/chuhui-intelligent,"Battery, Digital Marketing, Energy","Liyang, Jiangsu, China, Asia",Seed Round - Chuhui Intelligent,https://www.crunchbase.com/funding_round/chuhui-intelligent-seed--2168a2f1,4,"Guochao Venture Capital, Huayu Capital, Leadervc.com, Zhongxin Zhidao Capital",Seed,Zhongxin Zhidao Capital,Seed,2,,,,,,,,,,Yes,,https://www.unicoresoft.com/,,Seed,1,"31,290",
2023-12-14,HydroGenee is a hydroelectric technology company that focuses on development of electrolytic hydrogen production equipments.,HydroGenee,https://www.crunchbase.com/organization/hydrogenee,"GreenTech, Hydroelectric, Renewable Energy","Haidian, Beijing, China, Asia",Angel Round - HydroGenee,https://www.crunchbase.com/funding_round/hydrogenee-angel--bbef86a5,1,CAS Star,Seed,CAS Star,Angel,1,,,,,,,,,,Yes,,http://hydrogenee.com,,Seed,1,"31,093",
2023-12-22,"Xinghan Technology primarily focuses on photovoltaic N-type cell slurry, covering the entire R&D, production.",Xinghan Technology,https://www.crunchbase.com/organization/xinghan-technology,"Battery, Manufacturing, Market Research","Suzhou, Jiangsu, China, Asia",Series A - Xinghan Technology,https://www.crunchbase.com/funding_round/xinghan-technology-series-a--7b976595,3,"Fibonacci VC, Haimei Holdings, Zhangjiagang Jintai Jinhong Investment Management",Early Stage Venture,Fibonacci VC,Series A,1,100000000,CNY,14018954,,,,100000000,CNY,14018954,Yes,,https://xinghanmaterials.com/,,Early Stage Venture,,"31,295",
2024-01-03,"Zhongke Baiyijin focuses on bio-based glycol technology research, development, and production.",Zhongke Baiyijin,https://www.crunchbase.com/organization/zhongke-baiyijin,"Biotechnology, Chemical, Life Science","Dalian Shi, Liaoning, China, Asia",Seed Round - Zhongke Baiyijin,https://www.crunchbase.com/funding_round/zhongke-baiyijin-seed--0e399603,1,CASVC,Seed,CASVC,Seed,1,1400000,USD,1400000,,,,1400000,USD,1400000,Yes,,https://www.zkbyj.com/,,Seed,,"30,966",
2023-11-30,Xincan Technology is a development and design company that specializes in low-power HCI and digital-analog hybrid SOC solutions.,Xincan Technology,https://www.crunchbase.com/organization/xincan-technology,"Application Specific Integrated Circuit (ASIC), Manufacturing","Shenzhen, Guangdong, China, Asia",Series A - Xincan Technology,https://www.crunchbase.com/funding_round/xincan-technology-series-a--32d0c4e9,1,Jiupai Capital,Early Stage Venture,Jiupai Capital,Series A,1,10000000,CNY,1411353,,,,10000000,CNY,1411353,Yes,,http://www.istaric.com,,Early Stage Venture,,"31,176",
