Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2024-03-22,"Huatai Semiconductor is an analog and mixed-signal chip design service provider, focusing on analog and mixed-signal chip design.",Huatai Semiconductor,https://www.crunchbase.com/organization/huatai-semiconductor,"Application Specific Integrated Circuit (ASIC), Hardware, Manufacturing, Semiconductor","Xian, Hunan, China, Asia",Series B - Huatai Semiconductor,https://www.crunchbase.com/funding_round/huatai-semiconductor-series-b--c1dde99c,3,"Silicon Harbor Capital, Wen's Investment, Yongchao Lianfa Private Equity Fund",Early Stage Venture,"Wen's Investment, Yongchao Lianfa Private Equity Fund",Series B,2,,,,,,,90000000,CNY,13344800,Yes,,http://www.ht-semi.com/,,Early Stage Venture,,"23,443",
2024-04-13,Finogeeks is a trading system developer serving the financial sector.,Finogeeks,https://www.crunchbase.com/organization/finogeeks,"Banking, Financial Services, Venture Capital","Zhuhai, Guangdong, China, Asia",Series C - Finogeeks,https://www.crunchbase.com/funding_round/finogeeks-series-c--731a055c,1,Gaocheng Capital,Late Stage Venture,Gaocheng Capital,Series C,2,,,,,,,30000000,CNY,4347826,Yes,,https://www.finogeeks.com,,Late Stage Venture,,"23,505",
2024-04-17,Zhongke Hongtuo provides advanced security solutions.,Zhongke Hongtuo,https://www.crunchbase.com/organization/zhongke-hongtuo,"Security, Service Industry","Suzhou, Jiangsu, China, Asia",Seed Round - Zhongke Hongtuo,https://www.crunchbase.com/funding_round/zhongke-hongtuo-seed--d8cdb440,1,CASVC,Seed,CASVC,Seed,1,,,,,,,,,,Yes,,,,Seed,,"23,623",
2024-02-02,ZaoMeng Technology is a charitable brand dedicated to assisting families with mental disorders.,ZaoMeng Technology,https://www.crunchbase.com/organization/zaomeng-technology,"Health Care, Mental Health, Service Industry","Shenzhen, Guangdong, China, Asia",Seed Round - ZaoMeng Technology,https://www.crunchbase.com/funding_round/zaomeng-technology-seed--cf176c56,3,"Heroad investments, Minde Consulting, QF Capital",Seed,QF Capital,Seed,1,10000000,CNY,1390453,,,,10000000,CNY,1390453,Yes,,https://www.angeljujube.com/#/about,,Seed,2,"23,705",
2024-01-15,Xiyang Biotechnology is an innovative biotech company that specializes in development of drugs for neurological systemic diseases.,Xiyang Biotechnology,https://www.crunchbase.com/organization/xiyang-biotechnology,"Biopharma, Biotechnology, Neuroscience","Kunming, Yunnan, China, Asia",Seed Round - Xiyang Biotechnology,https://www.crunchbase.com/funding_round/xiyang-biotechnology-seed--66b19b99,1,Rongyu Industrial Group,Seed,Rongyu Industrial Group,Seed,1,5000000,CNY,703502,,,,5000000,CNY,703502,Yes,,,,Seed,,"23,810",
2024-05-07,ONYX BOOX offers a truly paper-like experience for reading and note-taking.,ONYX BOOX,https://www.crunchbase.com/organization/onyx-boox,Electronics,"Guangzhou, Guangdong, China, Asia",Series B - ONYX BOOX,https://www.crunchbase.com/funding_round/onyx-boox-series-b--36f20648,3,"Chuangyu Investment Management, Jingbai Fund, Lenovo Capital and Incubator Group (LCIG)",Early Stage Venture,"Chuangyu Investment Management, Lenovo Capital and Incubator Group (LCIG)",Series B,1,,,,,,,,,,Yes,,https://boox.com,$1M to $10M,Early Stage Venture,,"23,974",
2024-04-12,Phoenicia is the lithium battery internet platform that provides digital platform services and battery intelligent management solutions.,Phoenicia,https://www.crunchbase.com/organization/phoenicia-efd9,"Battery, Electric Vehicle, Internet of Things","Shenzhen, Guangdong, China, Asia",Series A - Phoenicia,https://www.crunchbase.com/funding_round/phoenicia-efd9-series-a--5b3934c3,2,"Dedao Health Capital, Maike Capital",Early Stage Venture,"Dedao Health Capital, Maike Capital",Series A,2,,,,,,,10000000,CNY,1381788,Yes,,https://www.fnjkj.cn,,Early Stage Venture,,"24,015",
2024-02-23,Jiangchen Dema provides a comprehensive solution of three-electric intelligent equipment for new energy vehicles.,Jiangchen Dema,https://www.crunchbase.com/organization/jiangchen-dema,"Automotive, Industrial Manufacturing","Ningbo, Zhejiang, China, Asia",Seed Round - Jiangchen Dema,https://www.crunchbase.com/funding_round/jiangchen-dema-seed--29d452f7,2,"China Capital Management, Dingjie",Seed,"China Capital Management, Dingjie",Seed,1,,,,,,,,,,Yes,,,,Seed,,"24,020",
2024-01-22,"Liu Xianhui is a fast food chain brand dumpling company that specializes on handcrafted, freshly cooked dumplings.",Liu Xianhui,https://www.crunchbase.com/organization/liu-xianhui,"Catering, Food and Beverage, Food Processing","Jiading, Shanghai, China, Asia",Angel Round - Liu Xianhui,https://www.crunchbase.com/funding_round/liu-xianhui-angel--61bb03c8,1,Guozheng Capital,Seed,Guozheng Capital,Angel,1,50000000,CNY,6950526,,,,50000000,CNY,6950526,Yes,,,,Seed,,"24,068",
2024-01-26,"Jiahe Info provides objective and professional data information, and business consulting services in China.",Jiahe,https://www.crunchbase.com/organization/jiahe,"Big Data, Developer APIs, Intelligent Systems","Wuhan, Hubei, China, Asia",Series B - Jiahe,https://www.crunchbase.com/funding_round/jiahe-series-b--2bc42dda,1,Gaocheng Capital,Early Stage Venture,Gaocheng Capital,Series B,6,100000000,CNY,14089468,,,,28535468,USD,28535468,Yes,,https://www.datall.cn/,Less than $1M,Early Stage Venture,1,"24,076",
2024-01-08,"Supermag is a technology company engaged in R&D, production, and sales of maglev high-speed motors.",Supermag,https://www.crunchbase.com/organization/suzhou-supermag-intelligent-technology-co,"Hardware, Industrial Manufacturing, Manufacturing, Product Design, Product Research","Suzhou, Jiangsu, China, Asia",Series A - Supermag,https://www.crunchbase.com/funding_round/suzhou-supermag-intelligent-technology-co-series-a--4b3a867c,5,"CDB Science and Technology Innovation, China Fortune-Tech Capital, Oriza Holdings, Qiming Venture Partners, Runzhang Venture Capital",Early Stage Venture,"China Fortune-Tech Capital, Qiming Venture Partners, Runzhang Venture Capital",Series A,2,100000000,CNY,14084507,,,,153000000,CNY,22368734,Yes,,https://www.supermag.com/en/,,Early Stage Venture,3,"24,071",
2024-05-11,Guoyu Qianjian is a building and operating company that specializes in airbag sports venues.,Guoyu qianjian,https://www.crunchbase.com/organization/guoyu-qianjian,"eSports, Fitness, Sports","Fengtai, Beijing, China, Asia",Seed Round - Guoyu qianjian,https://www.crunchbase.com/funding_round/guoyu-qianjian-seed--5682b39f,2,"Huaang Intelligent, Tamarace",Seed,"Huaang Intelligent, Tamarace",Seed,2,30000000,CNY,4151272,,,,30000000,CNY,4151272,Yes,,,,Seed,1,"24,328",
2024-01-16,Helichuangxin specializes in the development of power chip proton irradiation technology.,Heli Chuangxin,https://www.crunchbase.com/organization/heli-chuangxin,"Manufacturing, Nuclear, Semiconductor","Wuxi Shi, Jiangsu, China, Asia",Seed Round - Heli Chuangxin,https://www.crunchbase.com/funding_round/heli-chuangxin-seed--fb6fd9db,6,"Chengdu Science and Technology Venture Capital, China Structural Reform Fund, JIC Investment, Loongson Capital, Science and Technology Reform Fund, Wuxi Capital",Seed,,Seed,1,295000000,CNY,41394794,,,,295000000,CNY,41394794,Yes,,,,Seed,,"24,421",
2024-03-15,Heguang Traditional Chinese Medicine Technology is a medtech company that focuses on development of scientific and traditional medicine.,Heguang Traditional Chinese Medicine Technology,https://www.crunchbase.com/organization/heguang-traditional-chinese-medicine-technology,"Biotechnology, Medical, Pharmaceutical","Tianjin, Guangdong, China, Asia",Seed Round - Heguang Traditional Chinese Medicine Technology,https://www.crunchbase.com/funding_round/heguang-traditional-chinese-medicine-technology-seed--d3a96a99,3,"China Merchants Group, Tianjin China Investment Group, Yuhang Jinkong",Seed,Yuhang Jinkong,Seed,1,,,,,,,,,,Yes,,,,Seed,,"24,619",
2024-05-10,"Shengshu Technology is a generative AI infrastructure that develops native multi-modal large models such as images, 3D, and video.",Shengshu Technology,https://www.crunchbase.com/organization/shengshu-technology,"Artificial Intelligence (AI), Generative AI","Haidian, Beijing, China, Asia",Seed Round - Shengshu Technology,https://www.crunchbase.com/funding_round/shengshu-technology-seed--8c901de6,5,"Baidu, Beijing Artificial Intelligence Industry Investment Fund, Qiming Venture Partners, Zhongguancun Science City Science, Zhuoyuan Capital",Seed,"Baidu, Beijing Artificial Intelligence Industry Investment Fund",Seed,2,288300000,CNY,39893175,,,,450000000,CNY,62407795,Yes,,https://www.shengshu-ai.com,,Seed,2,"24,845",
2024-02-19,PhotonIC Technologies is an optoelectronic integrated circuit chips provider.,PhotonIC Technologies,https://www.crunchbase.com/organization/photonic-technologies-shanghai-co-ltd,"Data Center, Product Research, Semiconductor","Shanghai, Shanghai, China, Asia",Series D - PhotonIC Technologies,https://www.crunchbase.com/funding_round/photonic-technologies-shanghai-co-ltd-series-d--7ea57e00,4,"Sanqi Mutual Entertainment, Shenzhen Investment Holdings, Shunrong Gufen, Zhongan Capital",Late Stage Venture,"Sanqi Mutual Entertainment, Shunrong Gufen",Series D,4,,,,,,,,,,Yes,,http://photonic-tech.com/,,Late Stage Venture,,"24,915",
2024-01-15,Bingte Technology specializes in desktop cloud computing.,Bingte Technology,https://www.crunchbase.com/organization/bingte-technology,"Cloud Computing, Information Technology, Virtual Reality","Hangzhou, Zhejiang, China, Asia",Series A - Bingte Technology,https://www.crunchbase.com/funding_round/bingte-technology-series-a--c7ffc366,2,"Horeal, Linglong Jinshan Equity Investment",Early Stage Venture,Horeal,Series A,1,,,,,,,,,,Yes,,http://www.bingte.com,,Early Stage Venture,1,"25,357",
2024-01-24,Sunpure produces photovoltaic smart cleaning robots.,Sunpure,https://www.crunchbase.com/organization/sunpure-b96c,"Hardware, Manufacturing, Robotics","Hefei, Anhui, China, Asia",Series A - Sunpure,https://www.crunchbase.com/funding_round/sunpure-b96c-series-a--0895cd15,4,"Guoyuan Capital, Hengxu Capital, Hillhouse Ventures, Yuantai Investment Partners",Early Stage Venture,Hengxu Capital,Series A,2,100000000,CNY,14104571,,,,100000000,CNY,14104571,Yes,,https://www.sunpuretech.com,,Early Stage Venture,,"25,377",
2024-03-28,Thinkive is a provider of financial technology software solutions in China.,Thinkive,https://www.crunchbase.com/organization/thinkive,"Business Information Systems, Financial Services, Information and Communications Technology (ICT), Software","Nanshan, Hunan, China, Asia",Venture Round - Thinkive,https://www.crunchbase.com/funding_round/thinkive-series-unknown--0ac60a8a,2,"Bairong, Citi",,Citi,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.thinkive.com,,,,"25,648",
2024-03-11,Shengrong Technology specializes in the development and production of lithium replenishment materials for use in battery cathodes.,Shengrong Technology,https://www.crunchbase.com/organization/shengrong-technology,"Advanced Materials, Battery, Manufacturing","Hunan, Fujian, China, Asia",Seed Round - Shengrong Technology,https://www.crunchbase.com/funding_round/shengrong-technology-seed--ed972324,1,Cowin Capital,Seed,Cowin Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,,"25,777",
2024-01-15,Zhizu Tech is a smart service provider and vehicle networking software service provider,Zhizu Tech,https://www.crunchbase.com/organization/zhizu-tech,"Automotive, Logistics, Rental, Software","Shanghai, Shanghai, China, Asia",Series C - Zhizu Tech,https://www.crunchbase.com/funding_round/zhizu-tech-series-c--da4326c5,7,"Anqing New Energy Investment, Bee Fund, Jintong Capital, Lingxuan Capital, Shenqi Capital, Tongying Capital, Western Capital",Late Stage Venture,Jintong Capital,Series C,4,,,,,,,210000000,CNY,31464170,Yes,,https://www.zhizukj.com,,Late Stage Venture,,"25,968",
2024-01-24,"Youyi Biotech is a serum-free culture medium R&D and manufacturing company that specializes in the research, development, and production.",Youyi Biotechnology,https://www.crunchbase.com/organization/youyi-biotechnology,"Biopharma, Cosmetics, Manufacturing","Suzhou, Jiangsu, China, Asia",Seed Round - Youyi Biotechnology,https://www.crunchbase.com/funding_round/youyi-biotechnology-seed--14084a03,2,"JAFCO Asia, Shanghai Tofflon Science And Technology",Seed,JAFCO Asia,Seed,1,,,,,,,,,,Yes,,,,Seed,,"25,967",
2024-04-18,Ecordia specializes in wireless communication dig­i­tal scene sim­u­la­tion so­lu­tions provides.,Ecordia,https://www.crunchbase.com/organization/ecordia-4d0b,"Consulting, Internet of Things, Telecommunications, Wireless","Beijing, Beijing, China, Asia",Series A - Ecordia,https://www.crunchbase.com/funding_round/ecordia-4d0b-series-a--31f7b05c,4,"Beijing Wanji Technology, Chaoyang Technology, Founder H Fund, Queclink",Early Stage Venture,"Chaoyang Technology, Founder H Fund",Series A,1,,,,,,,,,,Yes,,http://en.ecordia.com.cn,,Early Stage Venture,,"25,991",
2024-03-21,Qinghao Puzhong is a manufacturing company that produces resin-infiltrated ceramic-based dental restoration materials.,Qinghao Puzhong,https://www.crunchbase.com/organization/qinghao-puzhong,"Dental, Manufacturing, Medical Device","Zhuzhou, Hunan, China, Asia",Venture Round - Qinghao Puzhong,https://www.crunchbase.com/funding_round/qinghao-puzhong-series-unknown--d734155d,4,"Century Galaxy, Jingjiu Ruihe, Lingyi capital, Tsinghua Capital",,"Century Galaxy, Jingjiu Ruihe",Venture - Series Unknown,1,,,,,,,,,,Yes,,,,,4,"25,993",
2024-02-05,Hydropeng Technology is a company that developes solid oxide fuel cell.,Hydropeng Technology,https://www.crunchbase.com/organization/hydropeng-technology,"Battery, Manufacturing","Shenzhen, Guangdong, China, Asia",Seed Round - Hydropeng Technology,https://www.crunchbase.com/funding_round/hydropeng-technology-seed--918ee1d1,2,"China Merchants Startup Capital, Highlight Capital",Seed,"China Merchants Startup Capital, Highlight Capital",Seed,1,10000000,CNY,1404763,,,,10000000,CNY,1404763,Yes,,,,Seed,,"25,997",
2024-01-25,Shanghai Boyue is a technical service company that specializes in the research and production of high-end generic pharmaceuticals.,ScienPharm,https://www.crunchbase.com/organization/scienpharm,"Biopharma, Biotechnology, Pharmaceutical","Shanghai, Shanghai, China, Asia",Corporate Round - ScienPharm,https://www.crunchbase.com/funding_round/scienpharm-corporate-round--d3413ac8,2,"Anbison, Minsheng Pharmaceutical",,"Anbison, Minsheng Pharmaceutical",Corporate Round,1,,,,,,,,,,Yes,,http://www.scienpharm.com,,,,"26,016",
2024-02-18,Heyi Precision is a robot developer company that specializes in the development and manufacturing of mobile intelligent robots.,Heyi Precision,https://www.crunchbase.com/organization/heyi-precision,"Intelligent Systems, Manufacturing, Robotics","Shenzhen, Guangdong, China, Asia",Seed Round - Heyi Precision,https://www.crunchbase.com/funding_round/heyi-precision-seed--c02710de,2,"Qianhai Fund of Funds, Zhuoyuan Capital",Seed,"Qianhai Fund of Funds, Zhuoyuan Capital",Seed,1,,,,,,,,,,Yes,,,,Seed,2,"26,025",
2024-01-22,WuMark Shangpin is a garment digital supply chain service provider to create a platform business model using AI technology.,WuMark Shangpin,https://www.crunchbase.com/organization/wumark-shangpin,"Service Industry, Supply Chain Management","Hangzhou, Zhejiang, China, Asia",Venture Round - WuMark Shangpin,https://www.crunchbase.com/funding_round/wumark-shangpin-series-unknown--6ab605e7,2,"Global Wealth Capital, Zifang Capital",,"Global Wealth Capital, Zifang Capital",Venture - Series Unknown,1,17000000,CNY,2363179,,,,17000000,CNY,2363179,Yes,,,,,,"26,044",
2024-02-19,Netteng Technology is an industrial control system security integration solutions provider company.,Wangteng Keji,https://www.crunchbase.com/organization/wangteng-keji,"Industrial, Industrial Automation, Network Security","Fengtai, Beijing, China, Asia",Venture Round - Wangteng Keji,https://www.crunchbase.com/funding_round/wangteng-keji-series-unknown--c5a506f8,2,"Aocheng Fund, Inspur Group",,"Aocheng Fund, Inspur Group",Venture - Series Unknown,3,,,,,,,30000000,CNY,4460561,Yes,,https://www.inetvine.com/,,,,"26,027",
2024-02-21,Kunqin Biotech is a biological vaccine developer that concentrates on the creation and transformation of recombinant protein therapeutics.,Kunqin Biotech,https://www.crunchbase.com/organization/kunqin-biotech,"Biotechnology, Medical, Product Research","Weinan, Shaanxi, China, Asia",Seed Round - Kunqin Biotech,https://www.crunchbase.com/funding_round/kunqin-biotech-seed--f7c31fea,1,Shaanxi Venture Capital,Seed,Shaanxi Venture Capital,Seed,1,10000000,CNY,1391033,,,,10000000,CNY,1391033,Yes,,,,Seed,1,"26,055",
